id,hhb,hbo2,ca,na
10722,8.040436398617798,3.9453539862497453,9.027351911550081,3.034111074629353
10723,7.995886698235112,4.019007762357765,9.156687722094793,3.034111074629353
10724,7.987385930078511,3.9999377134571175,8.67418211043642,3.034111074629353
10725,8.127361980865858,3.9999377134571175,9.291200223612062,3.0247529785746052
10726,8.169545385235446,3.9932946752919967,9.027351911550081,3.034111074629353
10727,7.729302330514388,3.9999377134571175,9.153552878547519,3.0247529785746052
10728,7.993749887772055,3.9999377134571175,8.927378572758066,3.034111074629353
10729,7.9920009169392925,3.997231504202228,8.900572469945967,3.049954556649711
10730,8.009199192894481,3.997231504202228,8.616554755572295,2.974845054683227
10731,8.199368659585696,3.9462040872880944,9.028398182179263,3.034111074629353
10732,7.987385930078511,3.9999377134571175,8.712520627910301,3.034111074629353
10733,7.854606188017174,3.9999377134571175,9.170304005134017,3.034111074629353
10734,7.995946595603493,3.9999377134571175,8.781074842376574,3.0247529785746052
10735,8.094030855294283,3.9999377134571175,9.00158249597713,3.0687376485002535
10736,8.030711770182476,3.9999377134571175,9.151818675872304,3.034111074629353
10737,8.663394413380814,3.984741237643321,8.973017053738385,3.034111074629353
10738,7.960233664266787,4.094575454108169,8.735043417490393,3.034111074629353
10739,7.9333595437399795,3.9999377134571175,9.120742984834502,3.0247529785746052
10740,7.928596787223885,3.9999377134571175,9.1085046273457,3.034111074629353
10741,8.02646184316105,4.011397359313792,8.807498948688664,3.0247529785746052
10742,7.630956404614439,3.9999377134571175,9.027351911550081,3.034111074629353
10743,7.707149183051658,3.9932946752919967,9.215156269579305,3.034111074629353
10744,7.739276885395777,3.997231504202228,8.844404390444708,3.049954556649711
10745,7.993749887772055,3.9999377134571175,9.225004255541213,3.034111074629353
10746,8.030912296264509,4.000066188914949,9.320175568672791,3.034111074629353
10747,8.17310456582365,3.9999377134571175,9.110470150249542,3.0247529785746052
10748,8.10028213861633,3.9308942023848497,9.049829508473342,3.1197141308701255
10749,8.101971289841066,3.997231504202228,8.802184038459886,2.951868202481011
10750,7.540320044685141,3.9999377134571175,8.99895635779647,3.0247529785746052
10751,7.837672029170626,3.9999377134571175,9.056711808158108,2.985385724742568
10752,7.924829875347224,4.026301856716961,9.015429601041475,3.034111074629353
10753,8.400647346526288,4.026301856716961,8.91106147993875,3.004554846153374
10754,7.950470299019732,3.987799010915174,9.112602313833658,3.034111074629353
10755,7.9654929495745925,3.984741237643321,8.970861625616799,3.034111074629353
10756,8.184177766778474,3.9932946752919967,8.966142607578428,3.034111074629353
10757,7.98985351646286,4.0123630833049315,9.043608901217638,3.034111074629353
10758,8.059853482104879,3.987799010915174,8.950168400291703,3.034111074629353
10759,7.745338523623653,4.0719092025419075,9.104895427771286,3.0247529785746052
10760,8.108690442136231,3.9999377134571175,9.06610939640947,3.0247529785746052
10761,8.041588027815754,3.9999377134571175,8.472600533631237,3.0669059000028622
10762,7.947962889779384,4.042316264017949,8.675277422469494,3.034111074629353
10763,8.209735676052508,3.987799010915174,9.098165945947562,3.034111074629353
10764,7.987385930078511,3.9999377134571175,9.123715346384076,3.034111074629353
10765,8.067746704010151,3.9999377134571175,9.161500990262832,3.034111074629353
10766,7.919792011541615,3.9932946752919967,9.049711503663438,3.034111074629353
10767,7.987385930078511,3.9999377134571175,9.107458356716519,3.034111074629353
10768,8.133932535724643,3.9999377134571175,8.588691623257029,3.034111074629353
10769,7.981269270069455,3.9999377134571175,9.191454329758832,3.0247529785746052
10770,8.163561006546619,3.987799010915174,9.052265776731344,3.034111074629353
10771,7.942925025973776,3.9999377134571175,9.019255414694081,3.034111074629353
10772,7.994607420371248,4.019007762357765,8.735043417490393,3.034111074629353
10773,7.73554191279036,3.9999377134571175,8.784832943869441,3.0247529785746052
10774,7.7900994348056845,4.0123630833049315,8.994592417621952,3.034111074629353
10775,8.02646184316105,4.000066188914949,9.134611051203983,3.0247529785746052
10776,8.259730218795413,3.984741237643321,8.91106147993875,3.034111074629353
10777,7.954078180464246,4.011397359313792,8.617336731931669,3.0247529785746052
10778,7.980646683330621,3.997231504202228,8.875166532721423,3.004554846153374
10779,7.7812183186220265,3.9999377134571175,9.152019914479117,3.0247529785746052
10780,7.616878430706145,3.997231504202228,8.923599143971757,3.1520682019164163
10781,8.02646184316105,3.997231504202228,8.984666492651158,3.0247529785746052
10782,7.910652857576258,3.9999377134571175,8.98279586005628,3.019575480909081
10783,8.111593713084751,4.000066188914949,8.855622708809454,3.034111074629353
10784,8.028659545348185,4.019007762357765,9.273510642158122,3.0647946463587594
10785,7.998820474553935,3.9932946752919967,8.994592417621952,3.034111074629353
10786,8.060186119440267,4.019007762357765,8.893821959209456,3.034111074629353
10787,8.012156878152801,3.997231504202228,9.160551532173345,3.0247529785746052
10788,7.889550679365424,3.9999377134571175,9.255134627892282,2.9588741554792524
10789,7.950232620928023,3.997231504202228,9.08061259610424,3.034111074629353
10790,8.220399706136966,3.997231504202228,8.893108810358596,3.0647946463587594
10791,7.951860320738966,3.9999377134571175,8.99906822761108,3.034111074629353
10792,7.998820474553935,3.9932946752919967,9.089181528952388,3.034111074629353
10793,7.979544312465961,3.9932946752919967,9.050951814750576,3.034111074629353
10794,7.818619923589097,3.9927644412518615,8.875953081823113,3.0247529785746052
10795,7.998820474553935,3.9932946752919967,9.089181528952388,3.034111074629353
10796,8.276936790786866,4.011397359313792,9.071564562918708,3.0247529785746052
10797,8.17039701641408,3.984741237643321,8.91106147993875,3.034111074629353
10798,8.110752152965063,3.9932946752919967,8.994592417621952,3.034111074629353
10799,7.996562443772003,3.987799010915174,9.048981375090065,3.019575480909081
10800,7.809881107883524,3.997231504202228,8.597503534574718,3.0647946463587594
10801,7.919792011541615,3.9999377134571175,9.173091886108486,3.034111074629353
10802,7.9965385401600475,4.000066188914949,9.250758142414963,3.034111074629353
10803,8.25174798352421,3.997231504202228,8.88213343773314,3.0247529785746052
10804,8.266321395184438,3.9999377134571175,9.161500990262832,3.034111074629353
10805,7.98985351646286,3.996342279868346,9.00109098078194,3.034111074629353
10806,7.987385930078511,3.9999377134571175,9.043608901217638,3.034111074629353
10807,8.109671631795695,3.997231504202228,9.064650036651905,3.0247529785746052
10808,8.10627826419254,4.019007762357765,8.94660702387982,3.034111074629353
10809,8.203655399409863,3.9999377134571175,9.273510642158122,3.0647946463587594
10810,7.987385930078511,3.9999377134571175,9.109242430609605,3.034111074629353
10811,8.184177766778474,3.9932946752919967,9.089181528952388,3.034111074629353
10812,7.950470299019732,3.987799010915174,9.075650807721523,3.034111074629353
10813,8.268148053750622,3.9999377134571175,8.859003502255984,2.985385724742568
10814,7.809733322279454,4.026301856716961,8.897134257734601,3.0687376485002535
10815,8.243822630227491,3.9932946752919967,9.326851821671909,3.034111074629353
10816,7.802260247678332,4.04221559626736,9.007381262164264,3.034111074629353
10817,8.209735676052508,4.019007762357765,9.002981224235617,3.034111074629353
10818,7.791419484833973,3.997231504202228,9.138979879333942,3.049954556649711
10819,7.6915222261133795,3.9999377134571175,8.980700401762121,3.049954556649711
10820,8.054189993864059,4.000066188914949,9.32368879915721,2.9786732019112754
10821,7.581114969258114,3.9932946752919967,8.989023405838363,3.034111074629353
10822,8.311216379540085,3.9462040872880944,9.172165034298748,2.985385724742568
10823,7.7900994348056845,4.04221559626736,8.994592417621952,3.034111074629353
10824,8.169545385235446,3.9932946752919967,8.833595186299538,3.034111074629353
10825,7.654996866305862,3.997231504202228,8.717789506653602,3.0247529785746052
10826,7.943389178598145,4.000066188914949,8.83525720911863,3.0247529785746052
10827,8.055883000989107,3.9999377134571175,8.970861625616799,2.985385724742568
10828,8.455496985799012,3.9999377134571175,8.961418320134243,3.0687376485002535
10829,8.239411779601488,3.987799010915174,9.223286113271538,3.034111074629353
10830,7.801817701213351,3.9999377134571175,8.95627478460265,3.049954556649711
10831,7.869689538147026,3.9999377134571175,8.77329115561293,3.0247529785746052
10832,8.041234419427502,3.9999377134571175,9.027351911550081,3.034111074629353
10833,8.02646184316105,3.997231504202228,9.08061259610424,3.034111074629353
10834,8.016665232327757,4.000066188914949,9.018503950875722,3.0247529785746052
10835,7.919792011541615,3.9932946752919967,9.049711503663438,3.034111074629353
10836,7.843197068860265,3.9462040872880944,8.871276165721081,3.0247529785746052
10837,7.762532115905262,3.987799010915174,9.052824312180629,3.019575480909081
10838,7.998820474553935,3.9932946752919967,8.994592417621952,3.034111074629353
10839,8.229988269494168,3.9932946752919967,9.192796677465948,3.034111074629353
10840,8.23653443664883,3.9999377134571175,9.117728230050707,2.985385724742568
10841,7.905463772791725,3.9999377134571175,9.1085046273457,3.034111074629353
10842,8.01298653089502,3.996342279868346,8.91635246716512,3.034111074629353
10843,7.897651954044645,3.997231504202228,8.985045018259017,3.0647946463587594
10844,7.993749887772055,3.9999377134571175,9.195793659213065,3.034111074629353
10845,8.181446549859047,3.9468510241685495,8.724987149498874,3.0687376485002535
10846,8.584956871209291,3.984741237643321,8.973017053738385,3.034111074629353
10847,7.928596787223885,3.9999377134571175,9.04465517184682,3.034111074629353
10848,8.115029018697003,3.997231504202228,9.02286574305116,3.034111074629353
10849,7.926032321028166,3.9999377134571175,9.004696704423134,3.034111074629353
10850,8.243822630227491,3.9932946752919967,9.15758733785762,3.034111074629353
10851,8.409928198751162,3.9462040872880944,9.027351911550081,3.034111074629353
10852,8.337924056241269,4.026301856716961,9.04465517184682,3.034111074629353
10853,8.054978318169054,3.9999377134571175,8.887093350212801,2.8654432018456357
10854,7.928596787223885,3.9999377134571175,8.800018610485685,3.034111074629353
10855,8.104258553027009,3.9999377134571175,8.94892300950349,3.034111074629353
10856,8.169545385235446,3.9932946752919967,8.895821088574277,3.034111074629353
10857,7.793757797748071,3.9932946752919967,9.094827113293416,3.034111074629353
10858,7.964252915646351,3.9932946752919967,8.960303519343274,3.034111074629353
10859,8.104258553027009,3.9932946752919967,8.941491859354691,3.034111074629353
10860,7.801817701213351,3.9999377134571175,9.065968493330995,3.049954556649711
10861,8.118487052969524,3.9462040872880944,9.06610939640947,3.0247529785746052
10862,8.053013893985426,3.9932946752919967,9.089181528952388,3.034111074629353
10863,8.004426040359517,3.997231504202228,9.02286574305116,3.034111074629353
10864,7.774154393103138,3.987799010915174,9.184477269505715,3.034111074629353
10865,8.030711770182476,3.9999377134571175,9.151818675872304,3.034111074629353
10866,7.842168772222289,3.987799010915174,9.09212834188029,3.034111074629353
10867,7.991065880902748,3.9999377134571175,9.053291215608166,3.0247529785746052
10868,8.016665232327757,4.011397359313792,8.93352491416341,3.1199587202671357
10869,8.069168504445113,3.9999377134571175,8.745297764690992,3.0669059000028622
10870,8.018919211918757,3.9932946752919967,9.15758733785762,3.034111074629353
10871,8.185006346408667,3.984741237643321,9.027351911550081,3.034111074629353
10872,7.998820474553935,4.053157009669081,8.905333699434934,3.034111074629353
10873,7.962188151865256,3.9999377134571175,9.011701077277564,3.049954556649711
10874,7.943744098796916,3.997231504202228,9.02286574305116,3.034111074629353
10875,7.716340571682473,3.9999377134571175,8.474405615880224,2.9086750189434625
10876,8.005122019798097,3.987799010915174,8.990382716152649,3.049954556649711
10877,8.021953488986094,4.0143192008531035,9.017297185092486,3.034111074629353
10878,8.274265094060498,3.9462040872880944,8.89160901052281,3.0687376485002535
10879,8.031151715839975,3.987799010915174,9.003901594952012,3.034111074629353
10880,7.817678248767251,3.9999377134571175,8.976708635497722,3.034111074629353
10881,7.7349686548934455,3.9453539862497453,9.176406607579818,3.034111074629353
10882,8.051038988432218,3.997231504202228,8.897113323803648,3.0247529785746052
10883,7.632859052401967,3.9932946752919967,9.018149548386928,3.034111074629353
10884,8.086458600865509,3.9999377134571175,8.96435628612365,3.0247529785746052
10885,7.8577547019266625,3.9999377134571175,8.95052878081507,3.0757293149066465
10886,7.919792011541615,3.9932946752919967,8.982663111456631,3.034111074629353
10887,8.152885301739653,3.9999377134571175,8.90557952809186,3.0669059000028622
10888,7.683424389136281,3.997231504202228,9.020012849172991,3.1520682019164163
10889,8.628575714593673,3.9999377134571175,8.895821088574277,3.004554846153374
10890,7.928596787223885,3.9999377134571175,9.176406607579818,3.034111074629353
10891,7.914165423126471,3.987799010915174,9.075650807721523,3.034111074629353
10892,8.118487052969524,3.9999377134571175,8.877718638268718,3.0247529785746052
10893,8.06893687394473,4.019007762357765,8.983853979238539,3.034111074629353
10894,8.323464912880764,3.997231504202228,8.958110434320021,3.0247529785746052
10895,8.186945430204078,3.9932946752919967,8.714057290622536,3.034111074629353
10896,7.774782884081549,4.04221559626736,9.391615687725867,3.034111074629353
10897,8.14778546480653,3.9932946752919967,8.770769424676503,3.034111074629353
10898,7.998820474553935,3.9932946752919967,8.994592417621952,3.034111074629353
10899,7.924829875347224,4.026301856716961,9.015429601041475,3.034111074629353
10900,8.188797161512863,3.9457108704060317,9.131943538680037,3.034111074629353
10901,7.814705188893251,3.987799010915174,8.929694428338335,3.034111074629353
10902,8.080655262592542,4.019007762357765,8.893821959209456,3.034111074629353
10903,7.98985351646286,3.963039573849603,9.051394742724908,3.034111074629353
10904,8.351108482762562,3.963039573849603,9.19329347625835,3.0687376485002535
10905,7.987385930078511,3.9999377134571175,9.209565528925385,3.034111074629353
10906,7.976540995292032,3.963039573849603,9.120030313184309,2.8897015390776097
10907,7.965600678082224,3.984741237643321,9.016447035528765,3.034111074629353
10908,7.994629429526223,3.997231504202228,8.899398401082284,3.0247529785746052
10909,8.283757036225097,3.9999377134571175,9.043608901217638,3.004554846153374
10910,8.066350297584293,3.9886453923988556,8.951538788768891,2.9371222347287618
10911,8.104258553027009,3.9932946752919967,9.050951814750576,3.034111074629353
10912,7.998820474553935,3.9932946752919967,9.043608901217638,3.034111074629353
10913,8.191368468154991,3.996342279868346,9.010112866204395,3.034111074629353
10914,8.02269539875207,3.9932946752919967,9.089181528952388,3.034111074629353
10915,8.183798219313182,3.9999377134571175,9.002981224235617,3.034111074629353
10916,7.9754689734472795,3.9999377134571175,8.989023405838363,3.034111074629353
10917,7.964252915646351,3.9932946752919967,8.989023405838363,3.034111074629353
10918,8.136142331064013,3.9999377134571175,8.888457386260853,3.034111074629353
10919,8.100081262066816,3.9932946752919967,8.967335427292634,3.034111074629353
10920,8.02646184316105,3.997231504202228,8.68186706663105,3.0247529785746052
10921,7.963050535303053,3.9932946752919967,8.994592417621952,3.034111074629353
10922,7.889550679365424,3.9999377134571175,9.453891828913594,2.956356840944719
10923,7.917744610750196,3.9999377134571175,9.165798780363657,3.034111074629353
10924,7.7349686548934455,3.9932946752919967,9.05075777429262,3.034111074629353
10925,8.036902760554288,3.984741237643321,9.018149548386928,3.034111074629353
10926,8.058465338002952,3.9453539862497453,8.91106147993875,3.034111074629353
10927,7.88211698497626,4.026301856716961,9.197746912576088,3.023816733183244
10928,7.713827426242266,3.9999377134571175,8.973017053738385,3.034111074629353
10929,8.071964153191455,3.9462040872880944,8.816168968343817,3.0687376485002535
10930,7.632859052401967,3.9932946752919967,8.994592417621952,3.034111074629353
10931,7.963050535303053,3.9932946752919967,9.089181528952388,3.034111074629353
10932,7.8162746256358115,4.000066188914949,9.075726010982443,3.0052021581924913
10933,8.114800345274766,4.000066188914949,9.36115566213487,3.034111074629353
10934,7.924829875347224,3.984741237643321,9.043608901217638,3.034111074629353
10935,7.949165335460326,3.9999377134571175,9.028398182179263,3.034111074629353
10936,8.434771094855677,3.997231504202228,9.307527804459372,2.974845054683227
10937,8.023942279730564,3.9999377134571175,9.081989310919258,3.0669059000028622
10938,8.016665232327757,4.011397359313792,9.09685014995228,3.0247529785746052
10939,7.98565786391456,3.997231504202228,9.359990266803443,3.0647946463587594
10940,7.793757797748071,3.9999377134571175,9.09036370993586,3.034111074629353
10941,7.943389178598145,4.000066188914949,9.072265501352133,3.0247529785746052
10942,8.116242301476412,3.9932946752919967,9.059458471423916,3.034111074629353
10943,7.950470299019732,3.987799010915174,9.075650807721523,3.049954556649711
10944,8.129803187450355,3.9999377134571175,8.880037350969587,3.034111074629353
10945,7.919792011541615,3.9999377134571175,9.094827113293416,3.034111074629353
10946,7.967102655643859,3.9999377134571175,9.117475432100607,3.0247529785746052
10947,7.9930553740005825,3.9999377134571175,8.99195629240744,3.034111074629353
10948,8.244353016636605,3.963039573849603,9.069284192886569,3.0687376485002535
10949,8.094395657235669,3.9999377134571175,8.540611593091326,3.0247529785746052
10950,7.879754068532131,3.997231504202228,8.72431935903333,3.0247529785746052
10951,8.15612901850929,4.019007762357765,9.255134627892282,2.9588741554792524
10952,8.14308869090636,3.9999377134571175,9.145465935561928,3.0757293149066465
10953,8.14778546480653,3.9932946752919967,9.050951814750576,3.034111074629353
10954,7.794286474230978,3.997231504202228,9.02070890772808,3.1520682019164163
10955,8.11073618048556,3.9999377134571175,9.065968493330995,3.034111074629353
10956,7.9965385401600475,4.094575454108169,9.103532776130113,3.034111074629353
10957,7.879754068532131,3.9999377134571175,9.135775480002817,3.0052021581924913
10958,7.928596787223885,3.9999377134571175,9.028398182179263,3.034111074629353
10959,8.11073618048556,3.9999377134571175,8.914339581768122,3.034111074629353
10960,8.016665232327757,4.011397359313792,9.000997726484666,3.0247529785746052
10961,7.887855343211352,3.997231504202228,9.088681734752853,3.0647946463587594
10962,7.820827766262234,3.9462040872880944,9.008939493760938,3.034111074629353
10963,7.807042067668546,4.045987387752674,8.895821088574277,3.004554846153374
10964,7.909938312099159,3.9999377134571175,9.194933458582456,2.9371222347287618
10965,8.197260774161952,3.9999377134571175,8.989023405838363,3.034111074629353
10966,7.928583084203318,3.9999377134571175,9.34739270987726,3.0247529785746052
10967,7.818619923589097,4.011397359313792,8.86597244509373,3.0247529785746052
10968,8.060835599265511,3.9999377134571175,8.38359123234098,3.0247529785746052
10969,8.123270174955241,3.9999377134571175,9.027351911550081,3.034111074629353
10970,7.998820474553935,3.9932946752919967,8.879783354115485,3.034111074629353
10971,7.919292218232075,3.9462040872880944,8.777186398656067,3.0687376485002535
10972,7.89745919789433,3.9932946752919967,9.05075777429262,3.034111074629353
10973,7.998820474553935,3.9932946752919967,9.089181528952388,3.034111074629353
10974,8.345404837126182,3.9999377134571175,8.804668644444288,3.034111074629353
10975,7.924829875347224,3.943597777799588,8.994592417621952,3.034111074629353
10976,8.17034340604515,3.9999377134571175,9.10785163938026,3.0907360601461003
10977,8.088140601357512,3.9932946752919967,9.050951814750576,3.004554846153374
10978,8.076661990032216,3.9999377134571175,8.945943868334506,3.0247529785746052
10979,7.736012850885958,3.997231504202228,9.346878120653546,3.049954556649711
10980,8.356282363300464,3.9999377134571175,9.043608901217638,3.004554846153374
10981,8.137913247272175,4.000066188914949,8.855622708809454,3.034111074629353
10982,7.964252915646351,3.9999377134571175,9.151818675872304,3.034111074629353
10983,7.987385930078511,3.9999377134571175,8.828169248587724,3.034111074629353
10984,7.866328388813486,3.9999377134571175,9.117475432100607,3.0247529785746052
10985,7.947962889779384,4.042316264017949,9.02624112214205,3.034111074629353
10986,7.691502611622082,3.996342279868346,8.62461028623963,3.034111074629353
10987,8.258736428841116,3.996342279868346,9.002741633416118,3.034111074629353
10988,8.044613689577991,3.9932946752919967,8.81978590827219,3.034111074629353
10989,8.141404971564626,3.9468510241685495,9.109305378730294,3.034111074629353
10990,8.005743206436787,3.9999377134571175,9.077139413128709,3.034111074629353
10991,8.0574712500274,3.987799010915174,9.13887551039153,3.0757293149066465
10992,8.01298653089502,3.996342279868346,8.909672687520606,3.034111074629353
10993,7.9839289113058705,3.9999377134571175,9.002981224235617,3.034111074629353
10994,8.02646184316105,4.000066188914949,9.08061259610424,3.034111074629353
10995,7.9965385401600475,4.019007762357765,8.893821959209456,3.034111074629353
10996,8.030282739000999,3.997231504202228,8.900572469945967,2.974845054683227
10997,7.692458794103341,3.9999377134571175,8.929013079095057,3.0247529785746052
10998,7.691502611622082,4.0123630833049315,8.992488225341893,3.034111074629353
10999,7.917033238827805,3.9999377134571175,8.98628428663399,3.034111074629353
11000,8.184177766778474,3.9932946752919967,8.994592417621952,3.034111074629353
11001,8.01024364525428,3.9999377134571175,8.942894190508895,3.0687376485002535
11002,8.096481653359247,3.9886453923988556,8.945654728838537,3.0247529785746052
11003,8.060669173265676,3.9999377134571175,8.99195629240744,3.034111074629353
11004,7.980463277122291,4.026301856716961,9.015429601041475,3.034111074629353
11005,7.965600678082224,3.9462040872880944,9.043608901217638,3.034111074629353
11006,7.79426800434421,3.9999377134571175,9.026242754057677,3.034111074629353
11007,7.946128160715415,3.9999377134571175,9.05060203396015,3.0247529785746052
11008,8.078405519666457,3.984741237643321,9.043608901217638,3.034111074629353
11009,8.223170917617324,3.9457108704060317,8.96338000728517,3.034111074629353
11010,7.818545172984541,3.9999377134571175,9.027351911550081,3.034111074629353
11011,8.030711770182476,3.9999377134571175,8.99906822761108,3.034111074629353
11012,8.059140263111438,3.997231504202228,8.881249703839416,3.0247529785746052
11013,7.880125472750734,3.987799010915174,9.075650807721523,3.034111074629353
11014,7.919792011541615,3.9932946752919967,9.048296640848598,3.034111074629353
11015,8.184177766778474,3.9932946752919967,9.089181528952388,3.034111074629353
11016,8.332161306914596,3.9999377134571175,8.859003502255984,3.034111074629353
11017,7.691502611622082,3.996342279868346,8.89065554452138,3.034111074629353
11018,8.197260774161952,3.9999377134571175,8.989023405838363,3.034111074629353
11019,7.883728659187648,3.9999377134571175,9.002981224235617,3.034111074629353
11020,7.954078180464246,4.011397359313792,8.798269448961614,3.0247529785746052
11021,7.9839289113058705,3.9999377134571175,9.002981224235617,3.2220386558402385
11022,8.080655262592542,4.000066188914949,8.925321884036808,3.0247529785746052
11023,7.994629429526223,3.997231504202228,8.889559624936961,3.0247529785746052
11024,7.943389178598145,4.000066188914949,8.855622708809454,3.1199587202671357
11025,8.081323844394472,4.000066188914949,8.719578440140374,3.0247529785746052
11026,7.9965385401600475,4.000066188914949,8.855622708809454,3.1199587202671357
11027,7.834574801228817,3.987799010915174,8.980700401762121,2.985385724742568
11028,8.023977013917483,3.9999377134571175,9.027351911550081,3.034111074629353
11029,8.054453876329001,4.053157009669081,9.044801720931844,3.034111074629353
11030,8.280254840947132,3.997231504202228,9.11563093335826,2.8999932030992124
11031,8.09074714064328,3.9999377134571175,8.962837233386258,3.0669059000028622
11032,7.891291738877877,3.987799010915174,9.294221053353127,3.034111074629353
11033,7.998820474553935,3.9932946752919967,8.994592417621952,3.034111074629353
11034,7.790760082752193,3.987799010915174,8.81366049682988,3.019575480909081
11035,8.08089429222071,3.9462040872880944,9.027351911550081,3.034111074629353
11036,7.514889016070359,3.987799010915174,9.038188426092704,3.019575480909081
11037,7.793757797748071,3.9453539862497453,9.074106720268302,3.034111074629353
11038,8.176728222768023,4.019007762357765,9.002981224235617,3.034111074629353
11039,8.209280423826534,3.9999377134571175,8.982273978016913,3.034111074629353
11040,8.096823462529018,3.963039573849603,9.38686314621437,3.023816733183244
11041,7.998820474553935,3.9932946752919967,8.994592417621952,3.034111074629353
11042,7.964252915646351,3.9999377134571175,9.027351911550081,3.034111074629353
11043,7.879754068532131,3.9999377134571175,9.328130234052557,3.0052021581924913
11044,7.919829701310806,3.9999377134571175,8.90557952809186,3.0669059000028622
11045,7.734803797571743,3.9999377134571175,8.970861625616799,3.049954556649711
11046,7.867182978763208,4.019007762357765,8.893821959209456,3.034111074629353
11047,7.8859982947401255,3.9932946752919967,9.14131324901864,3.034111074629353
11048,8.175254637519984,4.019007762357765,9.023455196188985,3.034111074629353
11049,7.736012850885958,3.997231504202228,9.364570529658282,3.0907360601461003
11050,8.082512361823246,3.997231504202228,8.911796315884628,3.0247529785746052
11051,7.869689538147026,3.9999377134571175,9.01504868434648,3.0247529785746052
11052,7.334145838148671,3.997231504202228,8.85005640667631,3.0647946463587594
11053,8.117122852887498,3.9999377134571175,8.976708635497722,3.034111074629353
11054,8.04983791855674,3.9999377134571175,8.914339581768122,3.0669059000028622
11055,8.258736428841116,3.996342279868346,9.04612736715581,3.034111074629353
11056,8.088938622167216,3.9453539862497453,9.027351911550081,3.034111074629353
11057,7.281110057691807,3.9999377134571175,9.162186497191957,3.0907360601461003
11058,7.718114132236576,3.9999377134571175,8.704914642090259,3.034111074629353
11059,8.074785470850887,3.9999377134571175,9.027351911550081,3.034111074629353
11060,7.992030185985091,3.9886453923988556,9.442567359675506,2.9786732019112754
11061,7.866328388813486,3.9999377134571175,9.135851446366447,3.0247529785746052
11062,8.02646184316105,3.997231504202228,8.766949268345828,3.0247529785746052
11063,7.839068619106736,3.9999377134571175,8.882706794535672,3.034111074629353
11064,8.053013893985426,3.9932946752919967,8.994592417621952,3.034111074629353
11065,7.889550679365424,4.019007762357765,9.133397660774603,3.034111074629353
11066,7.942925025973776,3.9999377134571175,8.99906822761108,3.034111074629353
11067,7.6641358216251545,3.9932946752919967,9.15758733785762,3.034111074629353
11068,7.672954860926848,4.011397359313792,8.996021759861105,3.0247529785746052
11069,7.855965258719089,3.943597777799588,8.994592417621952,3.034111074629353
11070,7.868815881169326,3.997231504202228,9.019120097303365,3.0647946463587594
11071,8.31693718462845,3.9468510241685495,8.840979698401668,3.049954556649711
11072,7.995886698235112,3.997231504202228,9.162978724434678,3.034111074629353
11073,8.176728222768023,3.987799010915174,9.002981224235617,3.034111074629353
11074,8.104192268068962,3.9999377134571175,9.13006086879414,3.0647946463587594
11075,7.969156501736497,3.9999377134571175,8.95052878081507,3.0757293149066465
11076,8.080655262592542,4.019007762357765,8.893821959209456,3.034111074629353
11077,8.0691762935202,3.9468510241685495,9.075650807721523,3.034111074629353
11078,7.889550679365424,4.019007762357765,9.133397660774603,3.034111074629353
11079,8.052084844761048,3.9999377134571175,9.151584745245712,3.0247529785746052
11080,8.259730218795413,3.984741237643321,8.91106147993875,3.034111074629353
11081,8.34131187192927,3.963039573849603,8.964458232559995,3.0687376485002535
11082,7.991065880902748,3.9999377134571175,9.043608901217638,3.034111074629353
11083,8.030912296264509,4.000066188914949,8.835148736856086,3.034111074629353
11084,7.924829875347224,3.9462040872880944,9.015429601041475,3.034111074629353
11085,8.00267732689812,3.9999377134571175,8.99906822761108,3.034111074629353
11086,7.942925025973776,3.9999377134571175,8.982273978016913,3.034111074629353
11087,7.736012850885958,3.997231504202228,9.043401498643204,3.1359444237312677
11088,8.142039306399896,3.9999377134571175,8.848812507614559,3.0247529785746052
11089,7.853057147198836,3.9999377134571175,8.712520627910301,3.034111074629353
11090,7.879754068532131,3.997231504202228,9.51680061754147,3.0247529785746052
11091,8.090911563992464,3.997231504202228,8.876312334199849,2.974845054683227
11092,8.209280423826534,3.9999377134571175,8.588691623257029,3.034111074629353
11093,7.596861818134482,3.9999377134571175,8.81978590827219,3.034111074629353
11094,8.118487052969524,3.9999377134571175,8.41571329184858,3.0247529785746052
11095,7.987385930078511,3.9999377134571175,9.043608901217638,3.034111074629353
11096,7.950232620928023,3.9999377134571175,9.075726010982443,3.0052021581924913
11097,8.47639035072588,3.9999377134571175,9.043608901217638,3.034111074629353
11098,7.998820474553935,3.9932946752919967,8.994592417621952,3.034111074629353
11099,7.901795459301804,3.997231504202228,9.024000927915095,3.0247529785746052
11100,7.924829875347224,3.9932946752919967,8.994592417621952,3.034111074629353
11101,8.199865882439878,3.9886453923988556,9.442567359675506,2.985385724742568
11102,7.986090087401819,3.997231504202228,8.659891420805925,3.0247529785746052
11103,7.963050535303053,3.9932946752919967,8.994592417621952,3.034111074629353
11104,7.919792011541615,3.9999377134571175,9.094827113293416,3.034111074629353
11105,7.978916651369203,3.984741237643321,9.139967845493928,3.034111074629353
11106,7.98985351646286,4.042316264017949,9.057724361525201,3.034111074629353
11107,7.964252915646351,3.9453539862497453,8.960303519343274,3.034111074629353
11108,7.933947487963623,3.997231504202228,8.889559624936961,3.0247529785746052
11109,8.010412182860598,3.997231504202228,8.533892529984199,3.0647946463587594
